id,age,steps
75279,46,5688
19794,38,6123
43595,35,11317
52450,39,3981
72859,46,6750
53336,40,5805
36082,34,-1
25971,52,-1
19274,32,8101
92413,57,6678
88756,38,6760
45145,49,-1
9187,54,7578
27261,41,7822
29057,57,4166
24705,42,7774
77676,43,8283
44797,34,10457
35095,46,7925
12445,33,10372
78703,34,8454
4900,45,7280
21066,40,7586
6267,41,6981
79580,37,7171
36073,30,7784
83149,49,5870
2787,52,5513
44720,29,6932
88790,40,-1
36557,27,7649
26146,47,10176
14170,40,6067
61004,43,6506
92943,34,6834
66468,33,6325
26599,46,4931
52496,39,6323
78698,29,9197
81833,36,8143
87501,42,-1
87579,16,9369
85084,43,5166
98519,31,7789
46317,41,7048
79184,36,7586
36149,43,6164
42554,45,-1
29507,40,6325
15287,41,8901
11535,40,5724
87401,40,8458
31355,42,6293
77220,51,7000
65766,37,7560
37802,39,9364
27067,45,7955
9057,45,6359
2805,23,9280
94392,41,-1
9925,42,6170
97907,49,8645
1598,27,7983
66293,33,9234
93125,43,6496
42830,32,8857
55837,39,7035
63773,47,8172
45146,43,6542
15315,49,6983
2854,45,6805
66676,43,7203
94671,63,8339
92555,38,8264
99061,44,8860
957,45,5476
74336,44,7264
20112,25,9436
18342,47,8596
37973,48,4366
58076,46,9997
82714,41,5375
60133,45,5629
39797,44,6920
25521,29,-1
62616,50,7028
2592,39,-1
69945,52,4817
76194,41,8748
86644,36,6771
12928,32,10867
8641,24,8681
62879,53,7022
25231,49,7549
77105,35,4994
50600,38,7567
14521,43,-1
53701,48,6918
99151,51,5388
27047,52,7586
56285,46,6319
26789,27,9336
78873,34,9753
12346,50,7464
80091,43,7541
32884,36,7191
82642,40,7722
15347,47,5425
18412,27,6915
7055,41,7793
55375,33,11626
86178,28,6869
81966,47,6249
46938,31,8512
4124,38,8645
9462,42,7852
81698,45,5701
64861,56,7591
13391,40,9131
68405,35,9244
18139,47,9286
31451,41,7467
40336,50,6438
76251,44,9623
86372,41,9827
15978,41,8885
63235,51,6152
72147,41,7491
53929,44,-1
52108,45,5654
30349,34,9752
92246,22,10479
20050,29,8602
88013,31,6560
73917,50,7503
8235,34,7902
23561,50,8188
86903,45,7699
68169,43,7250
66932,28,5907
56780,34,7407
16275,40,9773
49218,36,-1
8768,36,8533
4593,44,-1
81451,42,7430
23394,53,7926
72785,35,6991
90528,46,6197
97732,52,5660
37981,31,6701
80034,41,7285
17583,49,9124
59963,41,-1
74017,33,9072
37882,35,5112
30397,41,8386
66860,55,7667
92075,30,4674
3030,51,11471
15139,31,7352
712,25,6367
93248,37,8774
97548,41,9354
89055,45,7233
76564,39,7609
20206,34,-1
31049,24,7511
85102,43,8804
91418,36,8607
89165,34,9207
39331,51,6386
81717,57,5728
97231,44,7336
22810,35,10008
46061,32,10579
31590,44,9582
23726,52,7680
97392,43,6306
47992,37,6664
89422,50,8259
34919,43,8218
10098,30,11769
61905,39,-1
51100,39,7639
34789,41,-1
69004,42,-1
45401,37,8230
87684,47,5314
24824,32,7395
62810,42,9348
6676,52,7353
22034,32,9487
5005,44,6303
44299,51,8482
43972,52,-1
49048,28,-1
45119,38,9240
19444,41,8220
3363,46,7249
97026,47,6048
69228,46,7362
84682,41,8465
11293,45,8453
54724,43,6163
31447,46,7979
86441,30,7823
8441,35,10190
64071,37,7397
66582,32,6430
92060,26,9201
72445,40,6028
87600,28,5659
39065,34,8049
74559,66,5803
12136,54,5526
51937,36,5147
23813,41,5909
73691,39,-1
13974,35,8125
99348,44,5368
6426,50,6867
53754,36,6658
71419,46,-1
79143,40,8758
39439,55,6695
13644,42,9609
70050,37,7142
25987,39,6934
37392,26,8191
77402,43,-1
10823,33,6945
93979,44,-1
29506,38,9324
72562,43,-1
85186,41,-1
93711,38,8311
53157,55,-1
55346,34,10010
86977,31,6926
16245,52,-1
26586,36,7671
44911,42,8351
48909,40,7263
84764,41,8622
31287,26,6490
79821,32,8404
60665,52,6372
5480,50,4159
43076,36,8075
11863,36,9410
38265,40,7724
43581,35,6489
52150,37,7191
7112,41,7290
57651,51,8485
80871,35,-1
12396,50,5152
62840,55,8466
15249,33,8043
50995,52,5930
22643,35,8841
57098,34,-1
81784,49,6491
88118,39,7515
83739,26,8999
67337,42,8580
6501,38,6681
56047,49,7105
40941,51,6335
11922,42,8760
10947,32,8142
37712,35,8087
68356,45,6767
26180,52,-1
58094,49,6860
41222,39,11046
48333,26,7950
77457,44,7887
53390,41,6225
10093,42,-1
51624,51,8634
59240,29,6762
12717,44,7219
29242,34,-1
19261,37,8166
61885,36,9264
33190,45,7369
12724,25,8314
23269,40,4862
96986,25,-1
67510,33,7775
75052,19,9633
36794,38,7094
41156,53,6990
87378,45,6553
54450,65,6811
52252,30,8570
36715,37,9309
45746,25,8399
9790,65,5645
48078,38,9599
5757,36,6049
21808,57,-1
37647,44,5204
19848,48,-1
66218,48,9052
21210,49,6635
52216,43,9214
47827,52,7512
5533,41,9363
5985,35,5904
21282,60,4878
51555,53,-1
53089,50,8372
42131,47,6694
47955,40,9299
96829,39,8689
66475,41,-1
56829,41,8435
81700,40,-1
81024,35,8705
4243,45,6811
41473,41,7053
93135,47,10673
27864,47,8129
90963,46,9191
96460,40,6993
40531,22,-1
84034,40,8976
96936,32,7919
76477,46,7236
21945,42,-1
85580,42,8905
14311,39,6550
73221,38,7236
25868,43,5203
54116,30,4914
15122,27,8041
43410,28,6229
58178,48,5559
60243,39,4505
97571,30,10409
34284,29,-1
25455,30,6363
7315,53,6437
46430,36,6500
31378,36,6440
37829,41,10032
34007,19,10100
73718,37,8328
90525,29,8251
76702,28,9607
9922,40,-1
59239,38,-1
53615,29,8772
45492,35,10773
79849,34,6899
20228,28,7741
26488,28,8464
89624,47,6004
52071,48,4991
42513,42,10067
35718,43,7959
58903,40,9054
84855,35,7597
91746,25,9627
96329,17,9672
56518,42,5652
46726,39,10000
91714,39,7348
13089,52,7961
36711,36,8714
82605,40,7521
78330,45,6099
99791,59,7612
39843,51,6400
64444,14,11584
28471,39,-1
88402,40,-1
19919,34,8395
12347,40,-1
21156,42,10283
5866,49,6161
57171,44,9532
53982,41,7114
41668,29,-1
84701,49,7540
64122,25,9505
61018,34,5925
85048,51,5248
29505,42,-1
20051,44,7891
19434,44,8617
38442,36,8248
65622,28,9223
91346,41,8374
8289,43,6797
10429,41,5713
80371,28,7798
69347,31,9362
21350,39,7343
24867,34,-1
37294,53,-1
57967,39,6879
44371,40,8814
97874,49,7207
93637,41,8947
81513,48,6380
61341,43,7723
23370,46,8244
21077,45,6381
62564,32,-1
55386,52,7286
45683,33,7240
91758,32,-1
47823,45,7125
86251,32,9179
73199,39,7608
1099,37,8503
50038,53,7008
71673,38,5594
89801,58,4577
11751,35,9760
86693,40,9644
52026,36,9491
27145,36,6971
40666,52,7479
69592,50,9975
49193,37,7825
28243,47,9326
24934,34,7639
84895,28,8967
78913,28,9220
81971,35,8076
67586,38,8313
30813,53,7957
43956,41,9023
46267,55,7132
58207,45,7070
22770,30,10141
17437,42,-1
82017,37,10378
30153,38,7291
35395,40,-1
95347,44,6918
39874,28,7973
62488,40,-1
53254,42,5819
28815,31,7900
78468,32,5252
99187,31,7523
41856,31,6437
10902,37,7206
19211,44,4825
11133,22,6001
86966,43,6633
37017,29,9866
12580,44,4740
51643,41,8333
40166,41,5138
55449,23,8560
41016,42,-1
67924,24,7683
28238,35,8854
48072,38,9097
82059,29,8985
81390,20,9454
87409,30,6327
87788,48,-1
30088,43,6353
1602,39,7059
83410,41,6745
27343,34,-1
44141,30,9912
53733,48,6015
81209,33,8101
36614,43,4386
88274,42,6794
22729,34,-1
14660,35,9824
48449,25,8440
92593,37,7646
67326,47,5653
44534,36,-1
4831,31,7286
35494,39,8920
18630,41,8516
30958,35,5519
26674,23,8571
88876,47,6197
23240,44,7418
67014,53,7582
34776,44,6885
72479,38,8028
16540,26,5798
78637,48,5746
29056,41,8038
79976,46,7025
71654,37,8689
30834,22,9235
66823,35,4742
44283,43,5123
77230,42,7787
38029,45,7443
12714,47,4313
49458,47,8229
78829,41,-1
56324,44,8879
55726,36,6589
9975,49,6563
92560,42,6271
85697,25,8799
23334,20,8300
78483,41,7223
86981,45,5982
36442,26,9829
61515,58,4170
59194,40,6682
75109,39,9386
949,54,6405
14701,37,-1
51848,30,9614
27772,55,4983
62122,51,-1
93081,46,6709
53971,31,7564
88976,46,7561
22239,44,6961
62940,43,5257
74360,47,8207
55212,59,4665
1348,31,6920
13002,49,7450
48459,50,7551
17376,33,7154
9239,35,8744
12357,43,6490
39250,43,6279
75378,53,3849
45390,34,3266
29769,31,9133
68789,29,8826
87002,59,6156
93218,30,11011
84047,58,7331
43170,39,8311
54619,30,7579
52301,43,-1
39251,36,6829
36172,39,7521
95165,33,9022
6995,40,8487
67973,41,9050
73467,48,8379
73877,28,-1
44723,35,9430
97779,40,7417
44519,49,7061
56183,48,6485
38793,39,9105
48660,51,7659
28495,30,10034
31692,50,8329
9456,40,8927
4941,33,8536
66378,48,7167
62839,44,5439
51202,43,-1
43424,40,-1
21968,31,6098
51201,36,10139
54655,25,10073
6313,54,-1
27724,23,-1
11019,43,4818
72532,49,7406
68584,41,8261
29128,42,8083
79958,40,9118
94034,34,5841
32072,47,7824
58174,39,6481
20777,49,8211
62557,49,6273
45234,54,-1
31835,35,6223
23293,37,8655
86290,54,7419
98370,46,7635
50766,37,6698
53479,28,-1
58252,48,7911
4244,38,-1
71669,38,7261
4103,41,5960
76835,27,9648
61514,50,5740
36532,46,6029
61675,48,5818
22349,41,6337
98257,61,-1
53854,46,8034
8069,52,5685
63793,44,8133
7201,26,8171
15937,57,7839
33369,31,9149
36488,52,-1
58887,22,8563
37623,57,-1
82577,35,8376
77077,56,-1
64193,51,6939
85576,46,6801
6881,32,8162
58891,35,-1
63641,34,7164
9084,48,9577
590,47,10169
83223,43,7897
62016,30,7738
94866,35,-1
20596,54,7486
6144,38,7191
44799,43,-1
87250,34,7030
78275,31,-1
74439,30,10402
43065,30,5540
98541,55,6805
27636,34,8241
8257,35,8684
14740,43,9489
65541,41,7011
4421,23,6741
39180,44,9916
20255,35,-1
89040,41,7763
35347,38,7504
34653,33,8694
69968,47,-1
74909,43,6804
52272,34,7579
68025,49,8006
93166,48,5733
66047,38,6382
7389,50,8225
26753,42,7223
31220,55,6252
3182,34,7333
2245,51,7675
63692,32,7963
15602,48,-1
31774,43,6569
56293,40,8928
80169,52,6967
6439,34,8589
67925,39,6281
55996,25,8355
55940,46,6441
29934,39,10384
9977,32,8959
68966,23,-1
50103,32,7520
12000,41,8314
4007,42,8759
60902,47,9111
89593,35,-1
82623,40,6629
38901,57,5995
35724,43,7512
35115,26,9554
1747,38,5781
20727,48,6240
75694,42,5571
56669,28,7430
8999,34,7094
18102,23,-1
33110,53,5999
22965,42,6575
95527,45,7254
182,48,9368
17329,41,8874
98256,36,9379
15044,34,8545
98252,54,8770
46591,38,7540
6738,34,8316
7095,50,6306
96991,28,7661
36083,32,5539
11597,40,8438
20334,34,8517
15614,33,9356
32127,42,-1
6204,41,5467
12106,34,9926
63850,37,7541
10597,29,-1
85229,38,7878
44742,36,9086
51677,60,7129
86986,43,6916
42570,26,8546
12750,21,8858
7332,53,4792
60097,36,5883
98976,25,6388
98410,48,-1
11668,51,6163
46410,46,5224
43658,53,6311
3253,48,8437
62446,28,7182
37390,16,10491
36290,47,6323
11644,46,5696
86587,46,8000
70833,32,9115
1221,31,-1
15832,33,9166
49727,56,4501
20821,44,8811
72029,42,9929
2320,42,7630
44172,45,7111
1480,56,10078
9981,40,8928
18948,44,6508
81503,38,6134
59589,51,6731
48184,45,7109
74646,40,-1
51451,46,5101
44600,35,8627
99218,33,6426
31470,56,7700
39774,50,-1
71049,30,7066
77827,37,8116
19767,40,8088
56897,44,8832
70757,48,6386
88888,28,8268
66721,34,9537
97303,37,-1
83736,52,5056
90890,47,-1
99933,45,5883
18331,46,6976
52864,48,-1
41455,42,4383
30500,41,7438
25863,28,6439
56818,28,8257
9985,51,3365
53850,61,5695
16678,31,8088
89078,36,7998
66872,43,-1
86606,44,8651
22714,29,8349
61963,41,-1
22565,37,5588
93350,30,-1
34717,34,7253
20682,33,6048
78825,37,8979
88292,40,7798
47784,45,5400
4513,26,10484
96488,38,6026
19570,41,8394
41459,43,8970
56424,37,7351
28399,41,7049
55431,27,8564
63170,30,10909
58131,38,7765
58322,15,10186
16910,32,7240
74419,52,6002
96026,48,5923
67710,45,5275
22610,54,-1
6664,43,6337
34995,51,8144
67755,41,11423
62487,42,-1
51002,43,7110
63774,42,9048
15610,34,8074
19594,34,7716
34192,40,8486
10216,38,9115
18797,51,6404
98093,44,5908
76814,43,8509
6598,54,7902
77630,30,6698
1384,30,7498
51358,38,8482
82884,34,9272
35975,54,7291
70033,26,-1
92918,38,7906
64298,30,6963
50024,45,7150
74303,29,5203
80881,30,10058
74068,48,-1
1032,37,-1
44625,40,7729
25980,47,5795
22988,48,6710
52912,27,9460
53393,40,-1
49382,49,8322
9555,57,5023
68411,49,4574
66488,23,7661
83314,59,7292
18815,37,-1
20308,52,7679
51244,35,-1
76334,44,7722
24184,29,8541
3711,35,7532
89827,31,7040
54495,42,7545
955,56,6836
20166,35,-1
22918,48,-1
239,44,-1
55767,27,7122
66459,36,-1
81135,36,7583
30320,38,8520
46076,41,-1
99243,37,6608
18621,35,9679
97431,37,7128
15057,37,8557
47123,41,8246
84807,33,9811
51982,52,-1
75252,23,-1
95632,59,7013
65972,42,5621
49749,50,9617
15132,43,7014
45855,44,9678
53666,36,7430
89260,40,8148
15543,42,7923
82997,30,9543
47372,45,8088
4669,42,7116
19185,28,7528
15902,38,7214
51019,30,10270
26661,30,7322
77370,38,-1
34035,53,6434
2029,30,9201
20164,38,6857
16160,39,8290
71716,48,6785
91195,47,10554
70688,44,7405
88753,36,7464
26462,47,8039
91243,38,6308
58106,35,7456
92057,42,8132
53829,38,8029
25844,53,5922
42449,52,7770
29349,45,6326
97305,26,6702
6491,29,9894
84859,36,10302
71335,41,9217
35458,30,6451
49919,30,7409
13722,32,5973
44907,35,7582
34921,49,11047
54925,32,5998
23895,43,8936
35593,48,11125
7726,51,6382
88928,42,6889
32283,37,5939
93880,26,11255
63547,36,8128
10809,34,9656
66593,43,-1
98566,46,6829
75963,38,7814
89681,42,7419
27239,21,8089
56659,31,9034
84494,35,10134
57419,32,9758
960,55,5931
65090,46,9219
56013,23,7227
61253,31,6364
59847,48,5489
47649,40,10801
55851,49,6525
55193,42,6340
74539,44,7699
24420,45,7573
22122,55,5064
95179,66,6916
33389,48,-1
70557,40,10485
66369,52,5912
86625,60,6698
92908,25,4822
90790,36,5733
60767,33,10331
11946,34,-1
71921,33,8298
98691,43,8131
35527,40,5536
11713,32,8166
66288,38,6150
66280,54,6340
14121,44,7449
37989,42,9160
74273,53,4179
57375,39,7830
26523,44,6172
77992,48,6149
14503,39,6524
25670,45,5900
94035,45,9087
33515,47,7468
5026,30,-1
39375,41,6364
42871,41,6735
65399,53,7429
28366,43,-1
11728,52,9084
41344,66,5115
17895,40,7542
85907,33,10124
21262,40,5228
94765,42,8937
147,43,6785
26334,28,6729
17976,41,9074
37592,55,10003
58088,52,4930
84351,45,-1
46516,38,7692
62937,50,5846
38670,42,6686
55446,36,8256
58145,30,10648
6423,49,6053
88173,43,6656
54667,25,8943
47948,44,6997
41868,47,7204
42699,42,5684
21287,25,6669
21758,44,7481
87395,40,8973
62161,22,7328
65069,44,8183
43737,43,4733
28898,48,5658
54568,55,6203
62660,44,7074
15302,58,7504
57101,43,7788
31231,47,7474
8776,48,5324
77074,39,9485
48036,31,6813
83146,44,7317
57335,59,-1
76188,28,8979
36010,30,8101
98072,55,7741
44530,42,7391
22085,36,7902
51102,33,10137
25896,36,6723
65676,43,6717
11687,28,7706
84194,37,9638
92577,44,7025
42697,24,10897
24338,30,12284
8932,56,6740
80785,40,-1
12179,36,7411
33878,32,7052
27637,33,5797
88257,40,6497
92407,55,-1
11942,51,5653
69436,40,7957
6009,40,8459
59685,35,5268
52190,49,5373
86391,41,8922
46527,51,4920
79969,42,5713
11006,51,6933
60414,38,7216
17136,41,5953
40474,47,8552
49667,36,-1
57354,27,9667
26729,44,6013
1022,36,5876
32056,33,6086
11562,34,9184
81479,26,-1
13973,39,7285
22364,49,9059
30732,37,7948
103,37,8342
47793,25,6964
23156,47,7625
68479,38,9707
60869,49,6834
73342,57,6602
79627,44,6756
81870,33,9328
91411,34,10181
22609,28,8567
56107,28,7455
94953,52,9239
35640,48,7775
52911,42,6636
36399,37,6407
82462,49,6014
9494,25,8559
97106,29,6657
93051,40,7947
91989,43,4400
34342,37,6380
74546,52,7155
15323,56,6256
68663,44,6492
7725,38,3355
17346,38,-1
79989,53,6337
52565,35,6360
71140,40,7529
78514,46,5994
6297,40,9466
13529,43,9715
6272,41,-1
15906,44,8075
72363,46,9754
39269,37,-1
82651,47,8241
71701,44,7354
44025,38,8625
94564,38,6949
64118,34,6540
6134,26,10298
94924,16,9023
35199,50,6909
74257,39,7933
42584,49,-1
96027,43,8974
581,58,7283
99033,34,9105
94205,35,9300
41315,44,5062
37762,33,7212
74759,52,6962
79152,36,9385
71681,23,8532
41654,34,5942
3251,36,7247
37102,31,9345
90889,49,-1
67930,48,7368
62141,33,7979
13741,30,9645
85411,30,7405
50596,42,7388
9506,50,6460
33079,41,7495
41995,50,7985
8189,32,8175
12042,41,8492
94565,38,-1
91952,34,8777
88909,32,8616
15365,46,5883
15835,52,5849
68954,44,8499
2220,48,7434
88017,45,7507
21853,39,7532
12539,52,4873
83515,41,7380
1956,40,8352
51436,29,8053
7969,50,7951
86016,42,7792
55340,43,9824
68532,44,6036
58280,43,9608
38949,37,7237
41761,37,8010
25655,45,8695
72937,41,6514
41388,38,6967
98646,28,7513
11402,27,6934
66885,38,11758
77376,49,6767
14137,46,6900
70919,33,8301
13953,42,8865
75908,29,5358
65423,43,6819
24483,36,9230
86810,32,7201
91918,33,6295
68615,44,7480
40930,43,5527
37793,35,5973
9035,24,6499
38181,40,-1
98363,32,-1
96470,33,8719
48885,33,9848
85832,29,7251
80545,41,9515
76470,35,10214
17372,39,3963
44359,36,8104
81610,30,8211
91624,39,8356
90368,38,9848
98434,35,-1
36980,38,7978
70302,47,7988
62371,18,9881
45429,50,8677
48580,51,7318
57644,42,5640
17049,23,6446
98866,42,6479
50585,38,8467
18500,28,8396
9924,43,7970
43652,38,6609
73037,49,5776
89925,33,7358
13896,41,7703
4931,39,-1
9526,54,7881
78691,34,6795
23422,39,6574
44542,47,8822
87930,40,5739
36774,46,11125
48911,65,5153
12053,38,7174
24619,46,7883
27471,40,-1
47643,56,4904
19809,47,7448
32537,48,8484
3254,41,8375
38423,30,6242
44882,51,6949
33816,35,7005
43859,47,8071
53299,35,8076
536,53,-1
16986,37,8118
97230,54,6327
698,53,7003
97705,30,10007
69209,59,7101
92349,47,7940
9932,42,9577
60299,39,8516
60648,41,6534
86253,41,8495
29875,47,7086
38935,52,6248
21567,51,6338
36231,46,6855
32233,55,7965
27112,46,5790
773,40,5769
77368,43,5745
46895,35,8892
78396,26,8210
63129,35,6731
94215,37,6601
19534,35,8635
32386,50,5613
73976,34,5466
46082,48,5209
95434,34,9363
73838,37,7923
1463,36,6911
61150,55,5708
97672,30,9269
62837,30,-1
92932,36,9049
84936,39,7753
13800,41,6460
54326,42,-1
47856,47,5363
9274,37,5002
32592,36,7385
24096,41,8369
35460,33,8671
44060,43,4472
41412,22,-1
66068,51,-1
12678,24,6601
43797,50,4920
81637,35,-1
98545,49,7816
56420,39,5931
53548,47,-1
45218,44,8856
80608,42,7904
42454,44,7919
30862,43,8099
14346,45,7950
37095,46,8991
33562,38,9334
31569,35,6175
90552,45,5608
87734,41,4668
50452,26,9975
39525,42,9366
21332,44,6710
81369,42,-1
82717,34,5075
47302,48,8748
44403,38,7730
98125,45,7556
96587,28,8223
21624,37,8167
36700,51,6504
68955,37,7220
11622,37,8252
16435,46,6805
63405,43,4588
14529,41,5904
23963,43,8916
55023,36,-1
54717,34,7489
65409,47,5724
59445,45,-1
80204,28,-1
82162,45,6478
21192,22,7909
28866,41,7860
86316,44,8191
62379,45,5338
88862,35,10001
84463,49,9084
57792,26,-1
10766,41,-1
74530,36,8228
61200,25,5550
54403,44,4246
1576,37,7395
44573,37,6027
69239,37,8303
23168,57,6534
63732,19,7058
50086,43,8266
20512,41,7316
32890,36,7703
56933,43,6776
3699,39,9423
51092,48,7168
56457,36,5938
6455,48,7102
5981,40,5389
34271,43,6276
60147,36,9495
95267,41,8236
91656,50,8306
12956,56,5265
19458,50,7275
72926,54,-1
42630,40,-1
26493,55,8068
34745,40,5077
91880,53,7696
5374,42,-1
8936,49,8430
39078,47,6540
49779,38,4677
16962,46,5178
12757,38,-1
28622,54,6169
37527,27,8990
1842,56,6796
27411,45,6508
15818,26,10071
70105,48,-1
91969,43,9716
15292,21,9820
20865,33,9060
90877,40,7805
5002,50,6608
27381,41,6147
50763,46,6738
26967,41,6448
46796,51,7291
70593,39,-1
41540,34,6939
11719,52,6464
63259,37,7534
97371,31,8518
66486,46,6967
16606,34,-1
91526,38,7000
43932,35,7609
21921,41,8019
3944,44,7625
47110,43,8499
1025,36,-1
33327,35,7295
75219,43,6116
28406,44,7611
53598,38,6107
2971,51,6582
64673,34,8557
50380,41,7017
5998,41,8578
54900,33,6682
39207,35,9134
12143,54,5302
28175,42,-1
7926,22,6877
74606,40,8477
38539,53,8683
40282,36,8631
47010,36,8281
66368,41,-1
4249,32,7918
38361,45,7339
97489,45,-1
39686,58,7734
9962,40,5115
78876,27,8083
24036,34,9391
71541,41,9272
66109,37,10036
88293,33,6517
1824,40,5597
80828,59,5915
2514,54,7972
53869,48,6883
15752,42,9107
53141,45,-1
53758,33,7927
14424,30,9705
373,44,6707
20696,50,7095
55968,42,7277
60988,48,6260
58343,37,9504
38486,44,7995
56201,29,8359
61691,41,6094
17078,48,5590
61767,38,7829
46067,43,6028
30035,47,7759
58716,33,10413
43089,44,10402
81164,25,8589
55493,41,6683
82075,39,8868
65890,36,7255
64592,42,-1
83662,34,6089
66498,41,7701
793,43,7382
81674,47,8498
524,47,-1
11468,35,5846
57359,46,7809
57537,46,-1
67590,34,6068
60146,43,5994
48611,46,-1
53082,53,7534
90657,45,8098
29760,43,8430
61658,49,-1
99925,43,7388
47139,49,5298
41626,28,10514
26970,28,6865
90623,31,9499
9830,51,5231
24764,57,7561
26103,37,8579
44034,45,-1
95124,49,7183
34188,53,6495
7620,44,8763
83450,58,7547
15435,33,5609
52757,34,9892
48541,37,5601
49453,29,8016
33480,41,7292
7890,44,6505
49870,43,8284
84125,34,6690
68686,34,10423
19815,47,7651
75392,50,4416
20692,40,9745
83166,36,6443
96318,35,9233
61519,48,-1
20683,43,-1
94014,35,-1
40951,28,6593
35741,53,6570
49765,42,8466
27466,52,5640
21211,39,6614
38997,41,7324
86955,40,8260
53575,22,8777
95115,51,6605
10075,32,9779
1309,28,6619
6201,43,4787
6323,31,6149
76343,41,8305
26735,43,6834
68198,48,7306
89282,24,8170
68364,33,10831
7302,46,8502
69804,33,7813
17091,37,7317
74733,35,6805
54270,35,10633
60056,33,8241
55458,42,7038
44032,31,8407
11069,45,5028
60248,45,8732
60419,44,7686
93005,28,7447
69889,39,8376
68424,55,9110
64259,57,-1
78364,47,5505
33648,48,6779
30822,40,8341
86627,51,7038
23628,34,8558
87657,57,6357
18005,46,5069
1169,35,7781
58625,53,8374
68845,46,7036
7519,36,11269
19454,37,7778
83134,34,7026
76012,30,7221
97509,42,5885
13274,42,7707
35875,43,8489
63445,38,8053
92825,40,7155
18200,38,8026
65386,31,-1
93270,23,7942
75804,43,5684
94581,28,7935
9193,45,-1
63464,41,8747
10021,35,7560
13121,32,5124
32989,41,6222
96697,45,8479
46633,34,-1
86723,36,-1
59034,39,5648
33963,30,7719
84057,34,7247
2483,32,8271
80878,46,7875
31333,49,8102
81222,25,9190
41586,36,8798
55004,40,7510
94637,47,6358
83875,57,-1
14904,45,8959
88895,41,8422
49856,28,9494
60055,42,9298
57322,42,8741
55225,55,5240
77080,42,8875
50088,43,7867
90343,44,9080
67189,40,5844
33471,38,6769
42263,39,6576
34131,46,8044
21729,33,9234
7714,41,4899
94494,36,7301
18881,38,9234
62005,31,6488
48782,50,6583
57400,23,10780
86809,37,8805
96820,28,7133
86579,47,7356
85770,32,8064
33915,36,9522
20944,58,5395
30067,54,7345
52987,37,7026
573,43,9948
77744,43,5355
98931,40,8177
91043,31,8485
16332,28,7501
31855,43,6046
16247,40,9962
65172,38,9464
89896,47,8334
6396,34,8375
6700,33,7147
6569,51,5512
16386,41,7840
74110,39,8606
97478,45,7911
56145,44,5627
72919,41,6260
42333,54,6245
30948,37,7454
62803,59,5081
74730,50,7312
48546,55,7472
87484,28,8349
70608,18,8487
47720,42,7947
58508,34,6871
90335,33,7422
41693,37,-1
47483,45,8456
87712,25,7246
97979,33,-1
40381,45,7438
1414,40,9482
82007,32,10315
30724,45,6628
36921,44,6154
11446,61,7740
36474,33,8779
78557,33,7330
26213,46,7663
24035,43,6461
48833,36,6287
53859,46,8531
67366,44,8556
40133,44,7860
54064,52,-1
57420,40,7961
33317,36,4655
95659,55,9336
50114,41,5827
40027,27,-1
71408,50,-1
31553,49,10936
39951,32,6904
3394,41,7763
83846,42,8607
86656,47,9102
20680,26,5869
57444,38,5911
10424,50,9763
46370,44,5794
85877,36,-1
77752,44,7848
52857,42,8679
57051,40,6157
94935,43,6748
18509,54,7247
38517,49,6040
22984,36,6837
78165,32,9290
54891,51,4655
35782,41,8633
46299,35,6625
32782,39,7721
1483,44,5320
11614,44,6897
56753,40,-1
716,31,8599
12682,44,7536
18520,39,-1
7096,44,7321
36372,15,8461
88233,35,8808
68988,49,8434
65353,44,-1
81894,44,8249
12481,41,7895
61119,46,6228
14712,45,8322
9051,21,8043
74321,48,8213
7298,29,8740
80980,41,-1
50972,31,10543
33943,42,8211
7884,33,9043
37015,39,-1
81708,46,6804
72761,39,7384
41292,28,8368
51994,38,5994
95835,39,7128
64721,51,6269
46183,45,9103
79677,39,6973
45295,47,5252
77383,38,9103
86014,47,4959
23686,50,8855
4863,22,10070
79776,28,4784
99440,41,9481
30967,51,6918
87641,40,6345
30919,34,6392
49498,65,7111
91565,45,7977
38895,36,7975
68761,37,7431
29596,49,8454
35379,32,6943
80499,48,7767
11846,46,-1
6075,33,6249
17070,38,10092
32452,50,6152
54785,42,8658
4639,27,-1
3095,32,8152
70738,42,9500
65457,39,6152
97559,23,7498
17520,34,-1
67399,38,6119
34739,55,5248
77599,53,7031
36689,24,5988
97281,58,-1
33594,38,7432
85912,36,5567
28717,43,10032
34570,26,8608
82341,39,-1
23708,35,-1
33429,36,8377
8409,67,8597
27805,36,-1
99574,40,5300
81378,32,8904
19524,42,7937
81261,36,6860
12514,19,6575
92364,50,6751
40660,45,8690
26780,52,-1
41624,43,5925
29182,34,-1
77547,55,8574
92307,43,7354
53843,48,6199
82420,54,5762
19757,40,8258
16397,40,6880
85317,25,-1
7895,45,7383
80056,54,7667
60479,49,6095
75550,39,9168
57355,44,7936
57884,13,8620
39223,40,6811
10639,48,9844
38127,39,-1
88225,33,8631
54233,42,6116
98814,45,-1
57747,45,7323
45944,27,7840
49809,44,6105
68365,45,8090
22261,52,8209
22739,44,8302
69808,54,10051
74087,58,8837
16846,46,8985
4654,46,10900
80527,46,6512
82553,33,8195
76529,51,-1
13519,33,6664
33478,41,8705
67099,51,9173
50871,46,6452
17617,34,7742
84111,48,-1
73052,43,8462
13069,46,5975
9562,42,9166
95011,36,8606
43656,44,7616
72979,39,-1
24059,42,7507
56014,30,5732
812,43,-1
36017,62,5039
98105,33,7781
67240,25,-1
66493,49,9287
